Nonner Thermostat, End,2017-06-18 05:57:59.911528
Nonner Thermostat, Startup,2017-06-18 05:57:59.920553
Nonner Thermostat, End,2017-06-18 05:58:15.725720
Nonner Thermostat, Startup,2017-06-18 05:58:15.732704
Nonner Thermostat, End,2017-06-18 05:58:31.583245
Nonner Thermostat, Startup,2017-06-18 05:58:31.587219
Nonner Thermostat, End,2017-06-18 05:58:46.669604
Nonner Thermostat, Startup,2017-06-18 05:58:46.695982
Nonner Thermostat, End,2017-06-18 05:59:02.726693
Nonner Thermostat, Startup,2017-06-18 05:59:02.769808
Nonner Thermostat, End,2017-06-18 05:59:16.846977
Nonner Thermostat, Startup,2017-06-18 05:59:16.861016
Nonner Thermostat, End,2017-06-18 05:59:31.079434
Nonner Thermostat, Startup,2017-06-18 05:59:31.083445
Nonner Thermostat, End,2017-06-18 05:59:44.603933
Nonner Thermostat, Startup,2017-06-18 05:59:44.607947
Nonner Thermostat, End,2017-06-18 06:00:00.130036
Nonner Thermostat, Startup,2017-06-18 06:00:00.136053
Nonner Thermostat, End,2017-06-18 06:00:21.185447
Nonner Thermostat, Startup,2017-06-18 06:00:21.189924
Nonner Thermostat, End,2017-06-18 06:00:42.714701
Nonner Thermostat, Startup,2017-06-18 06:00:42.759748
Nonner Thermostat, Startup,2017-06-18 06:02:10.835064
Nonner Thermostat, End,2017-06-18 06:02:32.515619
Nonner Thermostat, Startup,2017-06-18 06:03:32.521725
Nonner Thermostat, End,2017-06-18 06:03:52.722132
Nonner Thermostat, Startup,2017-06-18 06:04:52.750463
Nonner Thermostat, End,2017-06-18 06:05:10.871129
Nonner Thermostat, Startup,2017-06-18 06:06:10.876251
Nonner Thermostat, End,2017-06-18 06:06:28.512521
Nonner Thermostat, Startup,2017-06-18 06:07:28.553784
Nonner Thermostat, End,2017-06-18 06:07:45.375898
Nonner Thermostat, Startup,2017-06-18 06:08:45.428627
Nonner Thermostat, End,2017-06-18 06:08:59.948518
Nonner Thermostat, Startup,2017-06-18 06:09:59.975194
Nonner Thermostat, End,2017-06-18 06:10:21.957089
Nonner Thermostat, Startup,2017-06-18 06:11:21.961143
Nonner Thermostat, End,2017-06-18 06:11:44.209674
Nonner Thermostat, Startup,2017-06-18 06:12:44.243951
Nonner Thermostat, End,2017-06-18 06:13:03.809484
Nonner Thermostat, Startup,2017-06-18 06:14:03.815463
Nonner Thermostat, End,2017-06-18 06:14:23.041078
Nonner Thermostat, Startup,2017-06-18 06:15:23.045266
Nonner Thermostat, End,2017-06-18 06:15:40.343136
Nonner Thermostat, Startup,2017-06-18 06:16:40.348185
Nonner Thermostat, End,2017-06-18 06:16:57.213264
Nonner Thermostat, Startup,2017-06-18 06:17:57.239565
Nonner Thermostat, End,2017-06-18 06:18:13.538464
Nonner Thermostat, Startup,2017-06-18 06:19:13.548369
Nonner Thermostat, End,2017-06-18 06:19:41.879870
Nonner Thermostat, Startup,2017-06-18 06:20:41.934531
Nonner Thermostat, End,2017-06-18 06:21:03.519297
Nonner Thermostat, Startup,2017-06-18 12:57:23.566615
Nonner Thermostat, End,2017-06-18 12:57:42.886222
Nonner Thermostat, Startup,2017-06-18 12:58:42.903416
Nonner Thermostat, End,2017-06-18 12:59:19.440716
Nonner Thermostat, Startup,2017-06-18 13:00:19.490334
Nonner Thermostat, End,2017-06-18 13:01:51.432022
Nonner Thermostat, Startup,2017-06-18 13:02:51.440925
Nonner Thermostat, End,2017-06-18 13:03:29.725431
Nonner Thermostat, Startup,2017-06-18 13:04:29.729528
Nonner Thermostat, End,2017-06-18 13:04:56.043004
Nonner Thermostat, Startup,2017-06-18 13:05:56.058376
Nonner Thermostat, End,2017-06-18 13:06:14.125992
Nonner Thermostat, Startup,2017-06-18 13:07:14.130836
Nonner Thermostat, End,2017-06-18 13:07:30.457053
Nonner Thermostat, Startup,2017-06-18 13:08:30.490183
Nonner Thermostat, End,2017-06-18 13:08:49.419952
Nonner Thermostat, Startup,2017-06-18 13:09:49.461504
Nonner Thermostat, End,2017-06-18 13:10:08.097801
Nonner Thermostat, Startup,2017-06-18 13:11:08.128360
Nonner Thermostat, End,2017-06-18 13:11:34.159963
Nonner Thermostat, Startup,2017-06-18 13:12:34.164563
Nonner Thermostat, End,2017-06-18 13:12:54.944900
Nonner Thermostat, Startup,2017-06-18 13:13:54.998901
Nonner Thermostat, End,2017-06-18 13:14:16.825509
Nonner Thermostat, Startup,2017-06-18 13:15:16.830001
Nonner Thermostat, End,2017-06-18 13:15:34.974763
Nonner Thermostat, Startup,2017-06-18 13:16:34.980055
Nonner Thermostat, End,2017-06-18 13:16:52.435722
Nonner Thermostat, Startup,2017-06-18 13:17:52.475737
Nonner Thermostat, End,2017-06-18 13:18:10.344385
Nonner Thermostat, Startup,2017-06-18 13:19:10.349683
Nonner Thermostat, End,2017-06-18 13:19:25.326329
Nonner Thermostat, Startup,2017-06-18 13:20:25.331543
Nonner Thermostat, End,2017-06-18 13:20:53.499442
Nonner Thermostat, Startup,2017-06-18 13:21:53.505154
Nonner Thermostat, End,2017-06-18 13:22:15.182775
Nonner Thermostat, Startup,2017-06-18 13:23:15.198054
Nonner Thermostat, End,2017-06-18 13:23:35.262118
Nonner Thermostat, Startup,2017-06-18 13:24:35.288893
Nonner Thermostat, End,2017-06-18 13:24:53.521314
Nonner Thermostat, Startup,2017-06-18 13:25:53.532123
Nonner Thermostat, End,2017-06-18 13:26:11.180321
Nonner Thermostat, Startup,2017-06-18 13:27:11.184578
Nonner Thermostat, End,2017-06-18 13:27:27.984011
Nonner Thermostat, Startup,2017-06-18 13:28:27.987309
Nonner Thermostat, End,2017-06-18 13:28:43.525971
Nonner Thermostat, Startup,2017-06-18 13:29:43.529344
Nonner Thermostat, End,2017-06-18 13:29:57.718082
Nonner Thermostat, Startup,2017-06-18 13:30:57.722405
Nonner Thermostat, End,2017-06-18 13:31:20.115929
Nonner Thermostat, Startup,2017-06-18 13:32:20.122440
Nonner Thermostat, End,2017-06-18 13:32:41.102742
Nonner Thermostat, Startup,2017-06-18 13:33:41.107452
Nonner Thermostat, End,2017-06-18 13:34:00.937399
Nonner Thermostat, Startup,2017-06-18 13:35:00.968066
Nonner Thermostat, End,2017-06-18 13:35:18.712968
Nonner Thermostat, Startup,2017-06-18 13:36:18.717765
Nonner Thermostat, End,2017-06-18 13:36:36.606933
Nonner Thermostat, Startup,2017-06-18 13:37:36.640454
Nonner Thermostat, End,2017-06-18 13:37:51.939777
Nonner Thermostat, Startup,2017-06-18 13:38:51.960477
Nonner Thermostat, End,2017-06-18 13:39:18.001137
Nonner Thermostat, Startup,2017-06-18 13:40:18.053204
Nonner Thermostat, End,2017-06-18 13:40:41.185465
Nonner Thermostat, Startup,2017-06-18 13:41:41.189783
Nonner Thermostat, Startup,2017-06-18 13:44:36.059343
Nonner Thermostat, End,2017-06-18 13:44:54.477278
Nonner Thermostat, Startup,2017-06-18 13:45:08.688113
Nonner Thermostat, End,2017-06-18 13:45:26.785837
Nonner Thermostat, Startup,2017-06-18 13:45:40.541968
Nonner Thermostat, End,2017-06-18 13:45:58.310214
Nonner Thermostat, Startup,2017-06-18 13:46:12.532631
Nonner Thermostat, End,2017-06-18 13:46:28.283188
Nonner Thermostat, Startup,2017-06-18 13:46:40.216285
Nonner Thermostat, End,2017-06-18 13:46:56.880275
Nonner Thermostat, Startup,2017-06-18 13:47:08.796232
Nonner Thermostat, End,2017-06-18 13:47:24.441425
Nonner Thermostat, Startup,2017-06-18 13:47:35.505506
Nonner Thermostat, End,2017-06-18 13:47:51.190297
Nonner Thermostat, Startup,2017-06-18 13:48:06.449009
Nonner Thermostat, End,2017-06-18 13:48:20.780082
Nonner Thermostat, Startup,2017-06-18 13:48:31.039204
Nonner Thermostat, End,2017-06-18 13:48:47.349877
Nonner Thermostat, Startup,2017-06-18 13:49:01.495106
Nonner Thermostat, End,2017-06-18 13:49:16.405771
Nonner Thermostat, Startup,2017-06-18 13:49:25.198314
Nonner Thermostat, End,2017-06-18 13:49:38.361644
Nonner Thermostat, Startup,2017-06-18 13:49:46.576304
Nonner Thermostat, End,2017-06-18 13:49:58.569188
Nonner Thermostat, Startup,2017-06-18 13:50:15.793412
Nonner Thermostat, End,2017-06-18 13:50:37.703920
Nonner Thermostat, Startup,2017-06-18 13:50:55.909181
Nonner Thermostat, End,2017-06-18 13:51:17.701446
Nonner Thermostat, Startup,2017-06-18 13:51:34.702974
Nonner Thermostat, End,2017-06-18 13:51:56.193745
Nonner Thermostat, Startup,2017-06-18 13:52:13.606621
Nonner Thermostat, End,2017-06-18 13:52:36.039464
Nonner Thermostat, Startup,2017-06-18 13:52:51.727268
Nonner Thermostat, End,2017-06-18 13:53:13.567417
Nonner Thermostat, Startup,2017-06-18 13:53:29.882987
Nonner Thermostat, End,2017-06-18 13:53:49.922837
Nonner Thermostat, Startup,2017-06-18 13:54:10.127738
Nonner Thermostat, End,2017-06-18 13:54:29.213414
Nonner Thermostat, Startup,2017-06-18 15:42:35.744073
Nonner Thermostat, End,2017-06-18 15:43:00.310402
Nonner Thermostat, Startup,2017-06-18 15:50:53.174773
Nonner Thermostat, End,2017-06-18 15:51:15.822418
Nonner Thermostat, Startup,2017-06-18 15:51:40.566209
Nonner Thermostat, End,2017-06-18 15:52:03.247742
Nonner Thermostat, Startup,2017-06-18 15:54:49.227847
Nonner Thermostat, End,2017-06-18 15:55:12.014917
Nonner Thermostat, Startup,2017-06-18 16:00:12.045726
Nonner Thermostat, End,2017-06-18 16:00:38.418802
Nonner Thermostat, Startup,2017-06-18 16:05:38.458661
Nonner Thermostat, End,2017-06-18 16:05:55.633736
Nonner Thermostat, Startup,2017-06-18 16:10:55.636868
Nonner Thermostat, End,2017-06-18 16:11:18.200248
Nonner Thermostat, Startup,2017-06-18 16:16:18.203802
Nonner Thermostat, End,2017-06-18 16:16:36.766332
Nonner Thermostat, Startup,2017-06-18 16:21:36.785621
Nonner Thermostat, End,2017-06-18 16:21:58.019200
Nonner Thermostat, Startup,2017-06-18 16:26:58.024545
